ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
46800003,autre,4433900,120100,46800,2264 Avenue saint jean,Montcuq en quercy blanc,R
47000001,TotalEnergies,4439800,72900,47300,92 Avenue Henri BARBUSSE,VILLENEUVE-SUR-LOT,R
47000003,Intermarché,4418100,61800,47000,ZAC AGEN SUD,AGEN,R
47000007,Netto,4421451.97226,65279.6084991,47000,530 AVENUE LEON BLUM,AGEN,R
47000009,Netto,4421100,64700,47000,"NETTO, 530 AVENUE LEON BLUM",AGEN,R
47000010,autre,4420600,63600,47000,21 Rue J B Peres,Agen,R
47110002,TotalEnergies,4438100,53200,47110,Route de Bordeaux,LE TEMPLE-SUR-LOT,R
47120001,Carrefour Contact,4468000,19200,47120,ROUTE DE SAINTE FOY LA GRANDE,DURAS,R
47120002,Indépendant sans enseigne,4466500,19400,47120,rte Nationale 708,Duras,R
47130001,Netto,4425200,38200,47130,2734 ROUTE DE BORDEAUX,PORT-SAINTE-MARIE,R
47140001,Intermarché,4440100,61400,47110,Route de Villeneuve,SAINTE-LIVRADE-SUR-LOT,R
47140002,Intermarché,4439673,80632,47140,Avenue de la Myre Mory,SAINT-SYLVESTRE-SUR-LOT,R
47150002,Casino,4453206,76441,47150,Route de Villeneuve,MONFLANQUIN,R
47150003,autre,4453206,76441,47150,ROUTE DE VILLENEUVELOT VIGNES DE LA JUSTICE,MONFLANQUIN,R
47160001,TotalEnergies,4429000,28200,47160,5 avenue du 8 mai 1945,Damazan,R
47180002,Système U,4452737.5385336,10253.260719062,47180,lieu dit Beylard RD 813,Sainte-Bazeille,R
47190001,Intermarché,4429654,34412,47190,Rue Anatole France,AIGUILLON,R
47200002,TotalEnergies,4446400,14000,47200,PONT DES SABLES,Marmande,R
47200004,TotalEnergies,4450818,19074,47200,RTE DE MIRAMONT,Marmande,R
47200005,E.Leclerc,4451200,13500,47200,Route de Bordeaux,MARMANDE,R
47200008,Carrefour Market,4448400,18400,47200,Avenue Hubert Ruffe,MARMANDE,R
47200011,Elan,4450500,22100,47200,1440 rte de Miramont de Guyenne,VIRAZEIL,R
47200012,Intermarché,4450800,14700,47200,118 Avenue Jean Jaurès,Marmande,R
47200013,Système U,4450089.445,16388.361823669,47200,6-8 RUE FRANCOIS MAURIAC,MARMANDE,R
47210001,Intermarché,4463500,73800,47210,Route de castillonnes,Villeréal,R
47210002,Indépendant sans enseigne,4462400,74100,47210,Au Caillou,Villeréal,R
47220002,Indépendant sans enseigne,4411451,70472.000000001,47220,Lieu-dit La Garenne,Fals,R
47220003,Intermarché Contact,4405900,65300,47220,Lotissement la Tuine,ASTAFFORT,R
47230001,Système U,4417400,30500,47230,route de mezin,lavardac,R
47240001,E.Leclerc,4418100,67300,47240,RD 813,BON-ENCONTRE,R
47240002,Intermarché,4419000,65564,47240,Redon Lieu-dit Mon Repos - RN 113,Bon-Encontre,R
47240003,autre,4416859.203339,70122.277605207,47240,94 ROUTE DE PUYMIROL,LAFOX,R
47250001,TotalEnergies,4443100,12900,47250,lieu dit les Barths,Samazan,R
47260001,Système U,4440168.0720411,49923.26087,47260,120 route de st Etienne de fougères,Castelmoron-sur-Lot,R
47290002,TotalEnergies,4453300,62500,47290,ROUTE NATIONALE 21,Cancon,R
47290003,Aire C,4454899.75,53641.038333333,47290,2 rue du champ de foire,Monbahus,R
47300001,Auchan,4440358.28923,66907.2811206,47300,Route de Bordeaux,BIAS,R
47300002,TotalEnergies Access,4440400,68800,47300,224 Avenue de Bordeaux,BIAS,R
47300003,E.Leclerc,4440800,73500,47300,Route de Fumel,Villeneuve-sur-Lot,R
47300004,Fina,4445800,69500,47300,2093 Route Nationale 21 SOUBIROUS,VILLENEUVE-SUR-LOT,R
47300006,Intermarché,4439627.25078,70675.2642442,47300,Route d'Agen,VILLENEUVE-SUR-LOT,R
47300008,Système U,4439340.2403121,69168.08873108,47300,"2, rue Bir-Hakeim",PUJOLS,R
47310003,Elan,4418400,57600,47310,45 Route d'Agen,Estillac,R
47310004,Intermarché,4417600,56000,47310,Place du 8 Mai 1945,ROQUEFORT,R
47310005,Intermarché Contact,4411200,52400,47310,15 Route d'Agen,Laplume,R
47310006,TotalEnergies,4419918.44185,50903.9368657,47310,AUTOROUTE A62 - AIRE AGEN PORTE D'AQUITAINE NORD,LAPLUME,A
47310007,Système U,4420000,55400,47310,190 Avenue des Landes,brax,R
47320002,Elan,4436109,38049,47320,19 Rue Saffin,Clairac,R
47320003,Carrefour Contact,4435700,38200,47320,Quai Gambetta,CLAIRAC,R
47320004,TotalEnergies,4433000,37800,47320,le Pesquier,BOURRAN,R
47330001,Intermarché,4464300,59400,47330,RN 21 - MONPLAISIR,CASTILLONNES,R
47340001,Carrefour Contact,4428600,76000,47340,1 rue BELJOUAN,LAROQUE TIMBAUT,R
47360001,Indépendant sans enseigne,4428700,50900,47360,LE BOURG,PRAYSSAS,R
47390001,Elan,4412937.82328,65982,47390,BOUHEBALLE,LAYRAC,R
47390002,Carrefour Contact,4412200,65800,47390,LIEU DIT LA TUILERIE,Layrac,R
47390003,Carrefour Contact,4412443.8433398,65824.745091966,47390,lieu dit la tuilerie,Layrac,R
47400002,E.Leclerc,4440000,29900,47400,Avenue Pierre Mendes France,TONNEINS,R
47400003,Intermarché,4439700,32500,47400,Avenue Beauregard,TONNEINS,R
47400004,TotalEnergies Access,4440100,29900,47400,RUE MENDES FRANCE,TONNEINS,R
47410000,AIREC,4462900,45200,47410,Lieu-dit Saint-Étienne,Lauzun,R
47420001,AIRE C,4419478.6,3529.79,47420,Rue Fernand Aude RD8,Houeillès,R
47430002,E.Leclerc,4440495,18765,47430,AIRE DE MAS D'AGENAIS A62,Le Mas-d'Agenais,A
47440001,TotalEnergies,4444100,63100,47440,LA RIGALE,CASSENEUIL,R
47450002,Intermarché,4422087,57989,47450,70 route de bibes,Colayrac-Saint-Cirq,R
47450003,TotalEnergies,4422130.4898879,55686.48032204,47450,246 AVENUE DE LA LIBERATION,Colayrac-Saint-Cirq,R
47470001,AIRE-C,4427423.8445733,88436.414405417,47470,313 AVENUE SAINT ROCH PICADOU,Beauville,R
47480002,Intermarché,4423000,67700,47480,LIEUDIT LE BOURG C.C.,Pont-du-Casse,R
47480003,TotalEnergies,4422600,67200,47480,974 AV DE CAHORS,Pont-du-Casse,R
47500002,Casino,4449300,94900,47500,Route de Périgueux,FUMEL,R
47500003,E.Leclerc,4448600,97900,47500,ZA Les portes du Quercy,MONTAYRAL,R
47500005,Intermarché,4449200,96900,47500,130 Avenue de Ladhuie,Montayral,R
47500007,Netto,4447600,95100,47500,ZONE DU BOSCLA,Saint-Vite,R
47500008,AIRE C,4459262.4093731,101507.67325452,47500,le bourg,Sauveterre-la-Lémance,R
47500009,autre,4449300,94900,47500,ROUTE DE PERIGUEUX,FUMEL,R
47510001,TotalEnergies,4423225,63879.999999998,47510,21 Avenue du Caoulet,Foulayronnes,R
47510002,Intermarché,4423600,64300,47510,Zone Le Rouge ZAC de Foulayronnes,Foulayronnes,R
47520001,Casino,4419385.07528,59520.8596295,47520,La Demi Lune,LE PASSAGE,R
47520003,Intermarché,4419000,60500,47520,La Ville,LE PASSAGE,R
47520004,TotalEnergies Access,4417140.63,60855.8,47520,106 AVENUE DES PYRENEES,Le Passage,R
47550001,Géant,4417800,63300,47550,Route de Layrac,Boé,R
47550007,TotalEnergies Access,4418603,66242,47550,RTE DE TOULOUSE RN 113,BOE,R
47550009,Esso,4418500,66400,47550,1500 Avenue du Docteur Jean Noguès,BOE,R
47550010,autre,4418594.6136375,66236.271345826,47550,1360 avenue docteur jean nogues,BOE,R
47550011,autre,4417845.5116109,63308.160829,47550,Av. de Lacapelette,Boé,R
47600003,Intermarché,4413500,33800,47600,ZI LABARRE,NéRAC,R
47600005,TotalEnergies,4413400,34600,47600,34 Av. Georges Clémenceau,Nérac,R
47600006,autre,4414400,33200,47600,Boulevard Maréchal Foch / 3 rue Durey,NERAC,R
47700001,E.Leclerc,4431400,8100,47700,3 rue henri iv,Casteljaloux,R
47700002,Intermarché,4431900,9300,47700,16 rue Pierre Dufiet,Casteljaloux,R
47800002,Intermarché,4461364,36024,47800,Au Rébéquet,Saint-Pardoux-Isaac,R
47800003,Netto,4459548,35238,47800, Avenue Alfred Court,MIRAMONT-DE-GUYENNE,R
47800004,TotalEnergies,4460000,35900,47800,12 place Martignac,Miramont-de-Guyenne,R
48000001,Système U,4451600,347800,48000,ZAC DE RAMILLES,MENDE,R
48000005,TotalEnergies Access,4451841.20487,349212.097875,48000,14 AVENUE FOCH,MENDE,R
48000006,Boissonnade,4453500,350300,48000,"3 rue de la tendelle, ZAE du Causse d'Auge",Mende,R
48000008,Avia,4452284.9686909,349825.14507873,48000,10 avenue du 8 mai 1945,Mende,R
48100001,TotalEnergies,4456242.8946,329229.521343,48100,38 AVENUE THEOPHILE ROUSSEL,MARVEJOLS,R
48100002,Avia,4455100,329100,48100,Boulevard Maréchal Foch,Marvejols,R
48100003,SUPER U,4455200,329300,48100,PLACE DES CORDELIERS,Marvejols,R
48100004,Casino,4455700,329100,48100,Avenue Théophile Roussel,MARVEJOLS,R
48100006,Indépendant sans enseigne,4450867.69172,325113.007146,48100,LA GARE,LE MONASTIER PIN-MORIES,R
48100007,LTL SERVICE,4454400,328700,48100,4 BIS PROMENADE LOUIS CABANETTE,MARVEJOLS,R
48120001,Supermarchés Spar,4477925.4785345,338401.33333129,48120,avenue de Saint Chely,saint alban sur limagnole,R
48130001,Auchan,4473400,329200,48130,Avenue de la Méridienne Aumont-Aubrac,PEYRE EN AUBRAC,R
48140002,Carrefour Express,4485600,333200,48140,route de saugues,LE MALZIEU VILLE,R
48150002,Avia,4418000,343000,48150,ROUTE DE MENDE,Meyrueis,R
48170001,TotalEnergies,4463200,367600,48170,Lieu-Dit l'Habitarelle,Châteauneuf-de-Randon,R
48190002,Carrefour Express,4449038.5115603,374037.92231,48190,Lou Claoux Le Bleymard,Mont Lozère et Goulet,R
48190003,Carrefour Express,4449042.8422088,374036.39676617,48190,quartier de la remise,LE BLEYMARD,R
48200001,TotalEnergies,4479700,327800,48200,AVENUE PIGNIDE,Saint-Chély-d'Apcher,R
48200003,Avia,4480696,327132,48200,41 Boulevard Guérin d'Apcher,Saint-Chély-d'Apcher,R
48200004,Intermarché,4480500,328100,48200,Route du Malzieu,Saint-Chély-d'Apcher,R
48200005,Système U,4480100,327200,48200,Boulevard Guérin d'Apcher,SAINT-CHéLY-D'APCHER,R
48200006,BP,4487200,324900,48200,A75 AIRE DE LA LOZERE,Les Monts-Verts,A
48200007,BP,4487100,325300,48200,D809 Aire de la Garde,Albaret-Sainte-Marie,R
48230001,Indépendant sans enseigne,4447003,334610,48230,AV DE LA GARE,Chanac,R
48300001,Carrefour Contact,4473530,385840,48300,Quartier du Pont d'Allier,Langogne,R
48300003,Intermarché,4472425,386052,48300,Avenue Jean Moulin,Langogne,R
48300006,TotalEnergies Access,4472842,385645,48300,AV. MARECHAL FOCH,LANGOGNE,R
48310001,Indépendant,4481700,311700,48310,Route de Saint Juery,Fournels,R
48400003,Avia,4432800,359200,48400,65 AVENUE JEAN MONESTIER,Florac,R
48400006,Intermarché,4434320.303,358191.84,48400,"2 rue du Vibron, ZAE Saint Julien du Gourg",Florac,R
48400007,Dyneff,4434400,358200,48400,15 route de mende,Florac,R
48500001,Intermarché,4443200,321400,48500,74 AVENUE DU LOT,Banassac,R
48500002,Indépendant sans enseigne,4443661.61637,320074.828272,48500,Avenue du Lot,BANASSAC,R
48600001,Indépendant sans enseigne,4478000,363000,48600,Route de Saint-Chély,Grandrieu,R
48600002,Indépendant sans enseigne,4485347,366108,48600,Route de Grandieu,CHAMBON-LE-CHâTEAU,R
48600003,Indépendant sans enseigne,4478400,363600,48600,ROUTE DE ST CHELY,Grandrieu,R
48700001,Indépendant sans enseigne,4463336,347619,48700,RD806,Rieutort-de-Randon,R
48800002,Avia,4443497.53,393339.19,48800,65 AVENUE DES CEVENNES,VILLEFORT,R
49000001,Casino,4746900,-52500,49000,Rue du Grand Montrejeau,ANGERS,R
49000002,Carrefour,4746800,-59400,49000,RUE DU GRAND LAUNAY,ANGERS,R
49000004,TotalEnergies,4748500,-54800,49100,17 Quai Félix Faure,Angers,R
49000011,Intermarché,4746100,-61600,49000,Rue Michel Seurat,ANGERS,R
49000012,TotalEnergies Access,4745400,-55400,49000,170 RUE LETANDUERE,ANGERS,R
49000013,TotalEnergies Access,4745800,-57300,49000,BD CH.BARANGE,ANGERS,R
49000014,TotalEnergies Access,4745600,-57100,49000,BD CHARLES BARANGE,ANGERS,R
49000015,Intermarché,4745500,-53400,49000,55 Boulevard Jacques Millot,ANGERS,R
49000016,autre,4746900,-52500,49100,75 avenue Montaigne,Angers,R
49003001,Carrefour,4748900,-54400,49100,3 Boulevard Gaston Ramon,ANGERS,R
49070005,Système U,4746800,-62600,49070,2 AVENUE DU PIN,BEAUCOUZE,R
49070006,E.Leclerc,4746600,-67400,49070,54 Rue de la Liberté,ST LEGER DE LINIERES,R
49070009,TotalEnergies Access,4746600,-63000,49070,RD 323 - DIRECTION ANGERS,BEAUCOUZE,R
49070010,autre,4746614.7062445,-62955.200693326,49070,RD 323,Beaucouzé,R
49100002,E.Leclerc,4748140.5992726,-57363.141293442,49100,Boulevard Albert Camus,ANGERS,R
49100003,TotalEnergies,4748300,-52700,49100,BD HENRI DUNANT,ANGERS,R
49110003,Carrefour Market,4726708.8063571,-102493.68373938,49110,LES 4 ROUTES,Saint-Pierre-Montlimart,R
49110004,Netto,4726207.4749681,-103828.307453,49110,2 B Avenue de l'Evre,Montrevault sur Evre,R
49112001,Netto,4752200,-44200,49112,23 Route Nationale,PELLOUAILLES-LES-VIGNES,R
49120001,Système U,4720800,-71500,49120,PARC COMMERCIAL DU CHALET,CHEMILLE,R
49120004,E.Leclerc,4723500,-72300,49120,PARC D ACTIVITE DES 3 ROUTES,CHEMILLE,R
49122001,Intermarché,4714300,-89300,49122,Zac de la Contrie,LE MAY-SUR-ÈVRE,R
49122003,Elan,4713200,-94300,49122,RD PT DU MOULIN DES LANDES,BEGROLLES EN MAUGES,R
49123001,Intermarché,4740757,-92848,49123,RUE DE LA RIOTTIERRE,INGRANDES-SUR-LOIRE,R
49123002,Intermarché,4741024.334305,-93675.465665287,49123,28 BIS VILLAGE LA RIOTTIERE,INGRANDES LE FRESNE SUR LOIRE,R
49124001,Système U,4748298,-51446,49124,360 RUE HAUTE DES BANCHAIS,SAINT BARTHéLéMY D'ANJOU,R
49124003,Système U,4747730.34,-49113.58,49124,9 rue de Verdun,St Barthélemy d'Anjou,R
49125001,Système U,4761508,-46414,49125,6 PLACE DE COUBERTIN,Tiercé,R
49130004,Intermarché,4743700,-51400,49130,Rue des maisons rouges,LES PONTS-DE-Cé,R
49140001,Système U,4757100,-35800,49140,Lieu-dit L'Aurore,Corzé,R
49140003,Carrefour Contact,4756900,-42000,49140,11 Rue du Vieux Port,SOUCELLES,R
49150001,Système U,4754701,-11990.000000002,49150,Avenue d'Angers,Baugé,R
49150002,TotalEnergies,4753837,-10628,49150,RUE FOULQUES NERRA,BAUGé,R
49160001,Système U,4737100,-9800,49160,ROUTE DE SAUMUR,LONGUé-JUMELLES,R
49160003,Shell,4741800,-13000,49160,AUT A 85  AIRE DE LA COUAILLE,Longué-Jumelles,A
49160004,Shell,4741800,-13500,49160,AUT A 85  AIRE LES COSSONIERES,Longué-Jumelles,A
49170002,Système U,4740100,-75600,49170,ZAC DES FOUGERES,ST GEORGES SUR LOIRE,R
49220001,Système U,4761400,-70700,49220,zac de la grée,grez neuville,R
49220003,JM AUTOMOBILES,4761800,-72100,49220,4 rocade du Lion,LE LION D ANGERS,R
49230002,Carrefour Contact,4715524.42,-120976.38,49230,place saint maurice,Montfaucon,R
49230003,ETS POHU,4711818.1477917,-109975.91906432,49230,"Parc d'activité VAL DE MOINE EST, 6 Avenue des Pays Bas, SAINT GERMAIN SUR MOINE",SEVREMOINE,R
49240002,Auchan,4751732.24504,-60807.2819189,49240,Z.I. Croix Cadeau 6 Route Nationale 162,AVRILLé,R
49240003,Carrefour Market,4750389.3800361,-58604.066482388,49240,30 Avenue Pierre Mendes France,Avrillé,R
49250001,Intermarché,4744100,-19400,49250,ZAC Actival,Beaufort-en-Vallée,R
49260001,Système U,4713000,-15300,49260,Rue Estienvrin,MONTREUIL-BELLAY,R
49270001,Avia,4733300,-126100,49270,18 Rue de Vendée,CHAMPTOCEAUX,R
49280001,TotalEnergies,4706000,-94100,49280,38 Avenue de Nantes,LA SéGUINIèRE,R
49280003,U express,4700500,-85100,49280,PLACE DE LA PAIX,La Tessoualle,R
49290001,Système U,4734787.3868522,-75958.487000826,49290,PLACE DU LAYON,CHALONNES-SUR-LOIRE,R
49290002,Intermarché,4734589.5135208,-76112.357668065,49290,Route de Chemillé,CHALONNES-SUR-LOIRE,R
49300007,Carrefour,4707500,-84300,49300,avenue d angers,Cholet,R
49300009,Intermarché,4705400,-87500,49300,65 Boulevard Delhumeau-Plessis,CHOLET,R
49300010,Avia,4700200,-89100,49300,2 Rue Nationale,Le Puy-Saint-Bonnet,R
49300014,Esso Express,4705900,-89000,49300,Avenue Francis Bouet,CHOLET,R
49300015,TotalEnergies,4706200,-86800,49300,85 RUE SADI CARNOT,CHOLET,R
49300016,TotalEnergies Access,4707185.51328,-85676.8078224,49300,BOULEVARD DE TOURAINE ZIL,CHOLET,R
49300017,Avia,4703242.4570539,-93370.316481576,49300,ZI CORMIER - BOULEVARD JEAN ROUYER,Cholet,R
49300018,E.Leclerc,4704258.5385517,-90027.211165393,49300,134 Rue de la Girardière,CHOLET,R
49306001,E.Leclerc,4705200,-85000,49300,"1, Avenue du Maréchal Koenig",Cholet,R
49310001,Système U,4714700,-52200,49310,centre commercial les courtils,VIHIERS,R
49320003,E.Leclerc,4734100,-43200,49320,PARC D'ACTIVITE DES FONTENELLES,Brissac-Quincé,R
49330001,Système U,4768100,-49900,49330,MA CAMPAGNE,Châteauneuf-sur-Sarthe,R
49330003,autre,4772200,-61500,49330,rue des rosiers Marigné,Les Hauts-d'Anjou,R
49330004,TotalEnergies Access,4766421.5062238,-56045.990088045,49330,ROUTE D'ANGERS,CHAMPIGNE,R
49340001,ENI,4713500,-82600,49340,AIRE DE TREMENTINES A87,TREMENTINES,A
49350001,Système U,4733400,-23200,49350,85 RUE DU CLOS BAUJON GENNES,GENNES VAL DE LOIRE,R
49360003,Système U,4701000,-75600,49360,boulevard Edouard Colbert,Maulévrier,R
49370001,Système U,4750300,-79300,49370,3 ROUTE DE ST CLEMENT,BECON-LES-GRANITS,R
49370002,Intermarché,4752000,-88000,49370,2 RUE DES CLORIES,LE LOUROUX-BéCONNAIS,R
49380001,Système U,4726980,-50396,49380,2 BD DE LA REPUBLIQUE,Thouarcé,R
49390001,Système U,4739000,7000,49390,ROUTE DE VERNANTES,Vernoil-le-Fourrier,R
49400004,Intermarché,4727700,-7500,49400,ZI EcoparcSaint Lambert des Levées,SAUMUR,R
49400006,Carrefour Market,4723100,-11700,49400,ZAC DU CHAMP BLANCHARD RUE DE L'AVENIR,DISTRE,R
49400007,TotalEnergies Access,4725200,-8200,49400,BOULEVARD DE LA MARNE,SAUMUR,R
49410002,Intermarché,4735900,-101600,49410,zi de la chevallerie,Saint-Florent-le-Vieil,R
49412001,E.Leclerc,4726400,-9200,49400,51 Boulevard Mal de Lattre-de-Tassigny,Saumur,R
49420001,Système U,4774300,-116600,49420,5 RUE DE LA GRAND PREE,"POUANCE, OMBREE D'ANJOU",R
49420002,TotalEnergies,4774242.61456,-116756.267817,49420,AVENUE DU GENERAL DE GAULLE,POUANCé,R
49430001,Système U,4766238,-24573,49430,"13, RUE DES FRÈRES LUMIERES",DURTAL,R
49440001,Système U,4756800,-103300,49440,PORTE DE NORMANDIE,Candé,R
49450001,Système U,4711430.5886,-99183.2348626,49450,ZC LES ALOUETTES,SAINT-MACAIRE-EN-MAUGES,R
49450003,Intermarché,4709600,-100500,49450,1 rue André Ampère,Saint-André-de-la-Marche,R
49450005,Intermarché Contact,4715263,-105815,49450,30 rue des chevalliers de malte,Villedieu-la-Blouère,R
49450006,TotalEnergies,4712100,-98400,49450,76 RUE CHOLETAISE - ST MACAIRE EN MAUGES,Saint-Macaire-en-Mauges,R
49460001,Intermarché,4708083.04741,134648.212627,36240,Rue du 11 Novembre 1918,ÉCUEILLé,R
49480001,Système U,4751400,-47300,49480,LA MAISON BLANCHE,Saint-Sylvain-d'Anjou,R
49480005,BP,4750000,-49100,49480,A11 Aire des portes d'Angers,saint sylvain d'anjou,A
49480007,Avia,4750000,-49100,49480,AIRE DES PORTES D'ANGERS NORD A11,Saint-Sylvain-d'Anjou,A
49490001,Intermarché,4751100,11300,49490,80 Boulevard Paul Derré,NOYANT,R
49500001,Système U,4769700,-87100,49500,Route de Laval,Segré en Anjou Bleu,R
49500002,E.Leclerc,4768000,-87800,49500,RUE DU 8 MAI 1945,Sainte-Gemmes-d'Andigné,R
49510001,LEADER-PRICE,4720000,-87300,49510,3 rue de la Chénaie,JALLAIS,R
49520002,TotalEnergies,4771105.5288186,-98963.25395372,49520,4 rue de Bretagne Bel- air de Combrée,Combrée,R
49530001,TotalEnergies,4734700,-116300,49530,1 RUE DU VAL DE LOIRE,Liré,R
49540002,Carrefour Contact,4723000,-43800,49540,2 ROUTE DE VIHIERS,Martigné-Briand,R
49570001,TotalEnergies,4739000,-86200,49570,24 rue d'Anjou,MONTJEAN SUR LOIRE,R
49600001,Système U,4721100,-98400,49600,LE PLANTY,BEAUPRéAU,R
49600004,Intermarché,4720400,-97700,49600,Rue Sainte Anne,Beaupréau,R
49610001,Système U,4739700,-52900,49610,26 rue Valentin des Ormeaux,MûRS-ERIGNé,R
49610002,Elan,4740343.97,-52738.9,49610,3 route de cholet,Mûrs-Erigné,R
49620001,Système U,4734900,-85900,49620,55 Rue des Mauges,La Pommeraye,R
49630003,TotalEnergies,4746300,-29000,49630,5 RD 347,MAZé,R
49630004,Système U,4745600,-27400,49630,Les Hautes Chaîntres,MAZé,R
49630006,Carrefour Contact,4747359.77,-34490.98,49630,Corne - 11 rue de bellevue,LOIRE-AUTHION,R
49650003,Carrefour Contact,4729311.73,2420.89,49650,25 rue Albert Pottier,Allonnes,R
49700001,Système U,4719000,-29100,49700,BOULEVARD DU DOCTEUR LIONET,Doué-la-Fontaine,R
49700002,TotalEnergies,4719700,-27500,49700,19 BIS RUE DES FONTAINES,DOUé-LA-FONTAINE,R
49700003,Intermarché,4719600,-26500,49700,ROUTE DE SAUMUR,DOUÉ LA FONTAINE,R
49710001,TotalEnergies,4702300,-105600,49710,23 rue d'Anjou,LE LONGERON,R
49800002,Système U,4745700,-39700,49800,ZA de la Perriere,Brain-sur-l'Authion,R
49800003,Système U,4744900,-50500,49800,220 AVENUE MENDES FRANCE,Trélazé,R
49800006,Système U,4745211.42,-46839.08,49800,80 rue de la gare,Trélazé,R
50000001,Carrefour Market,4910800,-107100,50000,route de vire,Saint-Lô,R
50000002,TotalEnergies,4910200,-111600,50000,ROUTE DE VILLEDIEU,SAINT-Lô,R
50000004,Intermarché,4909800,-107700,50000,Route de Baudre,SAINT-Lô,R
50000005,E.Leclerc,4911700,-109700,50000,54 Rue de la Poterne,Saint-Lô,R
50000006,Carrefour Contact,4916281,-112662,50000, Rue de la Gare,RAMPAN,R
50000007,BAZIN BARITAUD,4911630.1972112,-105833.12301737,50000,1214 Avenue de Paris,Saint-Lô,R
50000008,Esso,4911200,-105100,50000,147 RUE JOSEPH CUGNOT,Saint-Lô,R
50100003,Intermarché,4963720,-165108,50100,Route des Fourches,CHERBOURG-OCTEVILLE,R
50100007,TotalEnergies Access,4963500,-161500,50100,RUE DE LA SALINE,Cherbourg-octeville,R
50110001,TotalEnergies,4963500,-158700,50110,39 Boulevard de l'Est,Tourlaville,R
50110002,Esso Express,4964500,-159900,50110,ZI PORTUAIRE DES MIELLES,Tourlaville,R
50110003,E.Leclerc,4963500,-159200,50110,39 Boulevard de l'Est,Tourlaville,R
50110004,Intermarché,4963700,-159600,50110,550 Rue du Grand Pré,Tourlaville,R
50110006,Carrefour Contact,4965345.9148478,-154932.46887909,50110,2F Route de DENNEVILLE,DIGOSVILLE,R
50120003,TotalEnergies,4965500,-165600,50120,204 Rue de la Paix,Équeurdreville-Hainneville,R
50120004,U express,4965000,-164900,50120,62 RUE DE LA PAIX,CHERBOURG EN COTENTIN,R
50130001,Esso Express,4962600,-162800,50130,Avenue de Normandie,Cherbourg-Octeville,R
50140001,Carrefour Market,4865500,-93700,50140,Les 4 Vents,Mortain,R
50140002,TotalEnergies,4865200,-94100,50140,8 AV DE L'ABBAYE BLANCHE,MORTAIN,R
50150002,Système U,4872000,-92200,50150,Route de Mortain,SOURDEVAL,R
50160001,Carrefour Market,4904600,-99000,50160,Za de la Détourbe (D53),SAINT-AMAND,R
50160003,Elan,4904798,-99375,50160,"85, route de Saint Lô",Saint-Amand,R
50160004,Esso,4898413.6,-94629.69,50160,ZI le Saussey,Guilberville,R
50170001,TotalEnergies,4857600,-145100,50170,TANIS RN 175 LIEU DIT BREE,TANIS,R
50170005,Carrefour Market,4856000,-150900,50170,2 route du Mont Saint Michel,PONTORSON,R
50170006,TotalEnergies,4855400,-150100,50170,42 RUE DE LA LIBERATION,Pontorson,R
50180001,E.Leclerc,4910762.8700786,-113383.4250679,50180,"rue de l'oratoire, parc de l'odyssée",Agneaux,R
50180005,Esso,4911307.2609687,-112542.49743294,50180,1251 route de coutances,agneaux,R
50190001,Carrefour Market,4918900,-140400,50190,Rue de Carentan,PéRIERS,R
50190002,TotalEnergies,4918800,-141600,50190,7 ROUTE DE LESSAY,PERIERS,R
50200001,Carrefour Market,4903815.80485,-144789.571173,50200,Rue de la Planche Maurice,COUTANCES,R
50200002,TotalEnergies,4905700,-143400,50200,Avenue de la République,COUTANCES,R
50200005,Intermarché,4906200,-143700,50200,Avenue de la division Leclerc,Coutances,R
50200008,TotalEnergies Access,4903800,-144600,50200,"2, AVENUE DE VERDUN",COUTANCES,R
50200009,Carrefour Contact,4905000,-144000,50200,17 RUE DE NORMANDIE,Coutances,R
50200011,autre,4905008.940244,-143962.28812899,50200,17 rue de Normandie,Coutances,R
50204001,E.Leclerc,4906800,-143100,50200,Route de Carentan,COUTANCES,R
50220002,Carrefour Market,4861700,-128000,50220,59 Avenue Émile Dehousse,DUCEY,R
50230001,Système U,4904900,-159300,50230,4 charrière du commerce,Agon-Coutainville,R
50240001,Système U,4852100,-133900,50240,ZONE DE BEAUFOUR,Saint-James,R
50240003,TotalEnergies,4858491,-132638,50240,AUTOROUTE A84 - AIRE DU MONT SAINT MICHEL,Saint-Aubin-de-Terregatte,A
50250002,Intermarché,4928400,-156700,50250,ZA DE L ETRIER,SAINT-SYMPHORIEN-LE-VALOIS,R
50250003,TotalEnergies,4929700,-154400,50250,"3,ROUTE DES MARAIS - ST SYMPHORIEN LE VALOIS",La Haye-du-Puits,R
50260001,Système U,4947700,-162000,50260,39 route de Valognes,Bricquebec,R
50260003,Intermarché,4946800,-164000,50260,240 Rue Bitouzé d'Auxmesnil,Bricquebec,R
50260004,TotalEnergies,4947300,-162800,50260,41b Rue des Frères Fremine,Bricquebec-en-Cotentin,R
50270002,Carrefour Market,4938496,-175198,50270,le pont rose,Barneville-Carteret,R
50270003,TotalEnergies,4940700,-178300,50270,5 ZA ROUTE TOURISTIQUE D650,Les Moitiers-d'Allonne,R
50290001,Système U,4890000,-151300,50290,Route de la poste,BREHAL,R
50290003,Système U,4890200,-151400,50290,ZA DES CLOS DES MARES,BREHAL,R
50300001,Carrefour,4865285.8767159,-135003.0743481,50300,PARC D'ACTIVITE DE LA BAIE,Saint-Martin-des-Champs,R
